id,geometry
360525331,POINT (17.9274603 46.0051641)
360525332,POINT (17.9469235 46.2231279)
360525333,POINT (17.9167586 46.1550611)
360536007,POINT (17.9660226 46.0527055)
360536011,POINT (17.9660864 45.8950935)
360536020,POINT (17.9618229 45.9187342)
360541421,POINT (17.9693054 45.9987722)
360541422,POINT (17.9732352 46.2876225)
360990456,POINT (20.9296066 47.9761682)
361223737,POINT (18.2211807 46.050662)
361262444,POINT (19.0316797 47.2883334)
361340622,POINT (21.4554678 48.541173)
361340626,POINT (21.4553402 48.53954)
361399758,POINT (17.9130778 45.8805536)
361399759,POINT (18.0059748 45.9417761)
361399760,POINT (17.9104071 45.8809626)
361399761,POINT (18.000191 46.207799)
361399762,POINT (18.0159309 46.2441599)
361399763,POINT (17.9816701 46.0430513)
361399764,POINT (17.9906543 46.0810621)
361399765,POINT (17.9741699 46.08955)
361399766,POINT (17.9911048 46.2299767)
361399767,POINT (17.8790563 45.9950683)
361399768,POINT (17.8945843 46.119242)
361527691,POINT (20.6185867 48.2652645)
361534743,POINT (18.8347124 47.267053)
361534766,POINT (18.8295699 47.2727222)
361535001,POINT (16.8090532 46.4995826)
361557343,POINT (18.4602537 47.3893925)
361557346,POINT (18.4590871 47.3930273)
361557347,POINT (18.4633131 47.3927424)
361559297,POINT (17.6840726 47.1815959)
361559710,POINT (18.7392575 47.3674236)
361559711,POINT (18.7357079 47.3690982)
361559712,POINT (18.7388296 47.3706419)
361564929,POINT (18.5360157 47.4512981)
361574067,POINT (18.4893942 47.5199224)
361576673,POINT (18.5554979 47.4788271)
361583546,POINT (18.5207762 47.4273631)
361590645,POINT (20.6444751 48.4627286)
361590870,POINT (20.6458218 48.4631153)
361683013,POINT (18.6305006 47.4986511)
361683015,POINT (18.6243203 47.4871011)
361683016,POINT (18.6352997 47.4906467)
361684386,POINT (18.5676574 47.4922048)
361694546,POINT (18.6053431 47.1948531)
361721621,POINT (18.6298929 47.4046753)
361725634,POINT (18.6716198 47.1261246)
361734625,POINT (18.6173227 47.2577124)
361784977,POINT (18.817599 47.5088698)
361862878,POINT (18.6367463 47.2428471)
361862879,POINT (18.6441534 47.2395366)
361862881,POINT (18.6425317 47.2395181)
361864334,POINT (18.6196573 47.3193694)
361864335,POINT (18.622026 47.3181568)
361894020,POINT (18.7132897 46.526517)
361894023,POINT (18.7099157 46.5285668)
361894024,POINT (18.7109088 46.5279876)
361894026,POINT (18.7052847 46.5554439)
361894501,POINT (20.8294056 46.6342296)
361894506,POINT (20.8268011 46.6336405)
361894508,POINT (20.8274812 46.6344237)
361894509,POINT (20.8281573 46.6345424)
361900996,POINT (20.8636147 46.5961752)
361900999,POINT (20.8651735 46.5972575)
361961000,POINT (18.8980872 47.6903604)
361964504,POINT (19.8137631 47.900889)
361965201,POINT (17.1546083 47.2576852)
361965202,POINT (17.1552852 47.2577816)
361992363,POINT (17.6507478 46.7778716)
362028078,POINT (20.8853278 46.5397319)
362028080,POINT (20.8858686 46.5437498)
362048107,POINT (20.8075809 46.5368323)
362048108,POINT (20.7011391 46.4928873)
362048114,POINT (20.8059674 46.5310569)
362048118,POINT (20.8243522 46.4555571)
362070227,POINT (20.7295694 46.4083394)
362070228,POINT (20.7300924 46.4094081)
362078637,POINT (20.621625 46.4156408)
362078638,POINT (20.6187784 46.4250372)
362161280,POINT (20.4256034 48.1669696)
362320448,POINT (20.2202499 47.0344654)
362539624,POINT (20.7936439 46.7598309)
362539625,POINT (20.7946299 46.7597095)
362548088,POINT (20.5351176 46.5003361)
362548089,POINT (20.5358419 46.502953)
362558852,POINT (20.3280757 46.4193788)
362592487,POINT (20.5416922 46.8655271)
362592488,POINT (20.5604204 46.8598233)
362592491,POINT (20.5503341 46.862241)
362717434,POINT (20.1432435 46.2455262)
362765691,POINT (20.549766 46.6167401)
362767150,POINT (20.1443164 46.2437771)
362768379,POINT (20.5616289 46.7073756)
362778106,POINT (20.4523927 46.6729135)
362778107,POINT (20.4615518 46.6691112)
362788110,POINT (20.5882811 46.6642101)
362788114,POINT (20.2563781 46.6529759)
362788116,POINT (20.2543643 46.6506585)
362841339,POINT (16.4168592 46.8420178)
362907307,POINT (20.5998671 46.6660871)
362907308,POINT (20.5990809 46.6668888)
362963872,POINT (17.9253093 46.9790761)
362963874,POINT (17.9229427 46.979473)
362998467,POINT (16.36182 46.8673451)
363147636,POINT (17.7759123 46.8072653)
363147638,POINT (17.7783248 46.8116736)
363183249,POINT (18.1011448 46.834146)
363183261,POINT (18.104164 46.8349647)
363190810,POINT (18.1064925 47.0348628)
363325013,POINT (18.0589852 46.9084139)
363325015,POINT (18.0559351 46.9048795)
363325016,POINT (18.0615917 46.9049626)
363325017,POINT (18.1216813 46.9359616)
363325018,POINT (18.0326753 46.8998388)
363579403,POINT (17.3571448 46.230435)
363579412,POINT (17.3577916 46.2302009)
363579421,POINT (17.3563941 46.2384476)
363641272,POINT (16.3161663 46.9043801)
363705702,POINT (18.9395449 47.7586669)
363766027,POINT (17.9422531 46.878498)
363766029,POINT (17.9471699 46.878106)
363766030,POINT (17.9461349 46.8828008)
363766033,POINT (17.9500569 46.8805656)
363891495,POINT (17.5487235 46.744683)
363891497,POINT (17.5266455 46.7266619)
363891498,POINT (17.557868 46.7449565)
363925379,POINT (17.568797 46.8213321)
363985098,POINT (16.4039487 46.8999521)
364136481,POINT (20.6217973 48.2557491)
364484201,POINT (17.8858065 46.9160531)
364581185,POINT (17.330802 47.458981)
364583076,POINT (17.3332466 47.4571043)
364583105,POINT (16.2565001 46.8970178)
364585351,POINT (18.9616154 46.8829981)
364613956,POINT (20.2670607 47.5984502)
364683018,POINT (16.1645564 46.8760438)
364692488,POINT (16.3138655 46.9032866)
364697546,POINT (20.3492537 48.05422)
364772469,POINT (18.9565297 46.8401025)
365055868,POINT (18.9107827 47.8013131)
365250757,POINT (17.4956796 47.4896727)
365266333,POINT (18.049402 46.6004915)
365276454,POINT (18.0063038 46.5867964)
365293300,POINT (18.0545899 46.5880235)
365371583,POINT (17.9790743 46.6027967)
365371628,POINT (18.0066146 46.5871051)
365476735,POINT (17.5316499 46.8073751)
365925721,POINT (20.2166105 47.0323429)
366206051,POINT (18.9115065 47.8014304)
366296952,POINT (18.8613507 47.8197727)
367002696,POINT (18.7634914 47.5912927)
367340445,POINT (18.9648482 47.8014767)
367496846,POINT (18.0241664 46.6022571)
367613186,POINT (17.8647486 46.6044271)
367630250,POINT (18.0529581 46.6431856)
367718701,POINT (17.9554992 46.5937807)
367751455,POINT (17.2163611 47.9628754)
367791320,POINT (17.7506332 46.9848)
367833431,POINT (18.1111084 46.5937629)
368261908,POINT (16.9430336 47.0371916)
368637597,POINT (19.4177409 47.2617712)
368678275,POINT (18.9575612 47.7892783)
368706669,POINT (18.9543649 47.7901516)
368848735,POINT (18.9604786 47.7895717)
369066737,POINT (18.0340303 46.2054304)
369067495,POINT (18.0421188 46.0078468)
369069814,POINT (18.2894485 46.6249774)
369077122,POINT (18.0539685 46.2434597)
369077123,POINT (18.0539215 45.9807282)
369077124,POINT (18.0590404 46.2236201)
369077125,POINT (18.0437344 46.1319893)
369077128,POINT (18.0855978 46.2288199)
369077129,POINT (18.0425245 46.2722588)
369077130,POINT (18.0510801 46.1803895)
369077131,POINT (18.0797486 46.0256609)
369078075,POINT (18.0816648 46.0848032)
369082591,POINT (18.1286395 46.0833329)
369082592,POINT (18.1001344 46.0878843)
369083464,POINT (18.082046 46.1996998)
369083802,POINT (18.0933407 46.1710932)
369084272,POINT (18.0986623 45.8254567)
369085430,POINT (18.1367989 45.8991804)
369085431,POINT (18.1227223 45.9120023)
369102010,POINT (18.2771138 46.6148208)
369306604,POINT (17.366151 47.9425206)
369417457,POINT (18.7074334 47.6271986)
369580815,POINT (17.7994777 46.0471372)
369661682,POINT (19.9992222 47.7937825)
369661683,POINT (21.1979856 48.2998904)
369663801,POINT (20.9726145 48.4051441)
369663804,POINT (20.9513794 48.4049369)
369663807,POINT (20.9712832 48.404777)
369664553,POINT (21.1858945 48.276391)
369664554,POINT (21.1823053 48.2744811)
369690806,POINT (16.540551 46.66162)
369715279,POINT (17.0211257 47.209188)
369836760,POINT (18.5411256 46.6793715)
369908167,POINT (18.8435699 47.734752)
369967846,POINT (17.4317249 47.0953813)
369978056,POINT (17.8009071 46.047394)
369992470,POINT (18.2715982 47.4435668)
370149644,POINT (17.1552138 47.9150965)
370149672,POINT (17.1640608 47.9128514)
370153944,POINT (16.7546361 46.5283917)
370153945,POINT (16.7280948 46.5243828)
370179390,POINT (18.6462566 46.469105)
370390218,POINT (18.9304209 47.5116141)
370416611,POINT (17.4147266 46.5783713)
370416612,POINT (21.3926393 47.4460866)
370416614,POINT (17.62829 46.6035533)
370416615,POINT (18.4757819 45.8765448)
370416616,POINT (19.2284176 47.4281629)
370416617,POINT (18.596215 46.7811945)
370416619,POINT (18.2189842 46.9534491)
370444090,POINT (17.1351376 47.0263425)
370444099,POINT (19.696512 46.9027772)
370444100,POINT (20.9349164 48.1991029)
370444102,POINT (19.479043 46.4369839)
370444103,POINT (18.9632241 46.1855585)
370444104,POINT (19.2605047 47.4116651)
370444105,POINT (20.1860068 47.0647828)
370444106,POINT (19.7362166 46.4913973)
370444107,POINT (19.1708074 47.5131921)
370444108,POINT (21.2401603 48.45251)
370444110,POINT (19.0351759 47.8266248)
370444111,POINT (20.7188594 47.6037775)
370444112,POINT (19.2033106 47.5327442)
370444113,POINT (19.6724065 46.9198897)
370444114,POINT (19.1805322 47.5246885)
370444115,POINT (18.9766901 46.5275367)
370444116,POINT (18.973508 46.531294)
370444117,POINT (18.9430691 46.1892469)
370444118,POINT (19.5578191 47.0270103)
370444119,POINT (19.1618681 47.5214273)
370444120,POINT (18.9969762 46.5216443)
370444121,POINT (18.2103714 47.6046284)
370444122,POINT (19.255254 46.522278)
370444123,POINT (19.6921896 46.9107179)
370444124,POINT (18.7178343 46.5908323)
370478232,POINT (19.1306191 47.6442429)
370478233,POINT (17.5976415 47.6915949)
370478234,POINT (19.2873535 47.7400317)
370478235,POINT (17.6504492 47.7518707)
370478236,POINT (17.6790282 47.7456112)
370478237,POINT (17.6872152 47.7644348)
370478239,POINT (19.1332848 47.6823643)
370492302,POINT (20.0544441 46.8567122)
370495434,POINT (19.4379665 47.6532519)
370495436,POINT (19.3633669 47.6780741)
370495438,POINT (18.487314 46.461523)
370495441,POINT (21.7528779 48.0035139)
370495444,POINT (19.6377826 47.7092148)
370495447,POINT (19.1484262 47.7329457)
370495451,POINT (17.4947523 47.8264193)
370495453,POINT (18.8622291 47.121675)
370495455,POINT (17.5046025 47.8341115)
370495459,POINT (19.349445 47.7047544)
370495464,POINT (17.2966968 46.8681181)
370495467,POINT (18.6876422 46.8079165)
370495471,POINT (18.4788784 46.3702383)
370495472,POINT (19.1867408 47.7373482)
370495476,POINT (17.4271294 47.8513548)
370495479,POINT (19.5191324 47.631901)
370495483,POINT (17.288063 47.9657962)
370495485,POINT (19.3867103 47.6959502)
370495488,POINT (19.5555918 47.6220343)
370495490,POINT (19.3155883 47.7409644)
370495493,POINT (19.5226417 47.6342171)
370495496,POINT (17.5016888 47.7762732)
370495499,POINT (19.4715232 47.6540986)
370495502,POINT (19.6964842 47.5984573)
370499489,POINT (17.7295397 46.971058)
370667732,POINT (20.2647942 46.6660768)
370714734,POINT (18.4657835 46.2259946)
370760387,POINT (20.1626295 46.175044)
370934099,POINT (16.78293 46.5452839)
370955103,POINT (17.663046 47.7270333)
370955105,POINT (17.6691184 46.5191272)
370977855,POINT (16.9241172 46.6485413)
370977856,POINT (19.3897502 47.8508189)
370977857,POINT (18.1084287 47.3587039)
370977859,POINT (18.3821624 46.960554)
370977861,POINT (18.8344812 47.6385857)
370977863,POINT (17.0092298 46.7230876)
370977867,POINT (19.5874628 47.7756468)
370977870,POINT (18.7745892 46.8664298)
370977873,POINT (18.2425337 46.9875507)
370977876,POINT (18.3197089 47.4860414)
370977879,POINT (17.5280257 46.865754)
370977882,POINT (18.2450082 46.9283602)
370977886,POINT (18.4551855 47.0108285)
370977888,POINT (18.8980843 47.3738632)
370977891,POINT (18.6949059 46.9968193)
370977893,POINT (17.1052862 46.7381164)
370977896,POINT (19.6758617 47.781048)
370977898,POINT (18.4911349 47.2745185)
370977901,POINT (19.6065996 47.543313)
370977904,POINT (19.5297614 47.6689118)
370977906,POINT (18.8309685 47.5188252)
370977910,POINT (19.563513 47.7974416)
370977912,POINT (18.831476 47.1473623)
370977916,POINT (18.6540272 47.5287826)
370977918,POINT (18.3419282 47.0908901)
370977921,POINT (18.2077649 47.373148)
370977925,POINT (19.5473613 47.7223596)
370977928,POINT (20.048207 46.3449242)
370977932,POINT (19.4907221 47.7487693)
370977934,POINT (19.4059716 47.8713428)
370977936,POINT (18.1863833 47.3143073)
370977939,POINT (18.2122291 47.3750941)
370977942,POINT (18.6368166 47.490876)
370977947,POINT (18.6402006 46.9752986)
370977950,POINT (16.9385333 46.3165677)
370977952,POINT (18.8257306 47.6316339)
370977954,POINT (18.3315984 47.5473382)
371099404,POINT (16.5795369 46.5003516)
371301498,POINT (16.665315 46.5479907)
371357337,POINT (16.7778026 46.5169616)
371357338,POINT (16.7793444 46.499243)
371360562,POINT (18.5247751 47.4301144)
371360563,POINT (18.9710716 47.2663512)
371360564,POINT (19.5843998 47.8238092)
371360565,POINT (19.5984401 47.7332777)
371360566,POINT (20.8238218 48.0164989)
371360567,POINT (19.0017588 47.3257738)
371360568,POINT (18.8713726 47.367941)
371360569,POINT (17.4901355 47.7250068)
371360570,POINT (19.6248793 47.8644288)
371360571,POINT (19.3500113 47.8390956)
371360572,POINT (18.4071273 47.08345)
371360573,POINT (18.6193941 47.1089518)
371360574,POINT (18.5966157 47.5542394)
371360575,POINT (19.537313 47.7600215)
371360576,POINT (19.7372313 47.9317456)
371360577,POINT (21.763103 47.8106943)
371360578,POINT (18.906123 47.3229807)
371360579,POINT (21.923834 47.8591301)
371360580,POINT (19.3909589 47.7902546)
371360581,POINT (18.6026319 46.9027052)
371360582,POINT (19.5332301 47.827178)
371360584,POINT (21.8549773 47.8142797)
371360585,POINT (18.8872535 47.669887)
371360586,POINT (21.846286 47.8764499)
371360587,POINT (18.8473961 47.3751759)
371360588,POINT (18.3661994 47.5101308)
371360589,POINT (16.6040148 47.2047431)
371360590,POINT (21.7807745 47.765697)
371360591,POINT (18.7765292 47.6229104)
371360592,POINT (18.5207149 46.1111644)
371360593,POINT (19.68255 47.9584979)
371360595,POINT (19.6764077 47.8298975)
371360596,POINT (19.3105231 47.9362103)
371360597,POINT (16.7776519 46.8118745)
371360598,POINT (16.8176298 47.3654032)
371360599,POINT (21.9016936 47.7606339)
371360600,POINT (19.37719 47.7422114)
371360601,POINT (18.9373981 47.0264167)
371360602,POINT (19.2982818 47.8436909)
371360603,POINT (18.6317884 47.4013029)
371360604,POINT (17.5243018 47.6505701)
371360605,POINT (18.6259643 46.8832331)
371360606,POINT (18.9410046 47.3306371)
371360607,POINT (17.5178628 47.740087)
371360608,POINT (19.367722 47.7733075)
371360609,POINT (18.6295444 46.8579848)
371360610,POINT (19.5948664 47.7958678)
371360611,POINT (19.4641382 47.771155)
371360612,POINT (18.8977022 47.6096492)
371360613,POINT (21.977969 47.9394753)
371360614,POINT (17.622489 47.6840761)
371391502,POINT (17.1330625 47.7842767)
371391503,POINT (16.598001 47.6887924)
371483535,POINT (20.1812787 46.2423118)
371483536,POINT (19.2958977 48.0741769)
371483537,POINT (19.2819244 47.5310099)
371483538,POINT (19.2399165 47.3431828)
371483539,POINT (19.4311658 47.3470859)
371483540,POINT (19.30737 47.6695162)
371483541,POINT (18.2452007 47.0527926)
371483543,POINT (18.2191691 47.2680812)
371483544,POINT (18.2430703 47.4932685)
371483545,POINT (19.310923 47.637108)
371483546,POINT (18.8925015 48.0190524)
371483547,POINT (18.333289 47.2442013)
371483548,POINT (19.1045448 47.8561016)
371483549,POINT (19.5051267 47.2594377)
371483550,POINT (18.7744799 47.8843516)
371483551,POINT (19.0448078 47.9454571)
371483552,POINT (19.1966469 47.8887652)
371483554,POINT (19.0099396 47.8270579)
371483555,POINT (17.9829032 45.8595608)
371483556,POINT (18.3238128 47.2956107)
371483557,POINT (18.91308 48.0363107)
371483558,POINT (19.0492614 47.9065095)
371483559,POINT (18.2233262 47.4022215)
371483560,POINT (19.3190118 47.4449018)
371483561,POINT (18.2278077 47.431229)
371483562,POINT (19.268887 47.5413504)
371483563,POINT (19.2901924 47.5639233)
371483564,POINT (18.1948411 47.2788862)
371483565,POINT (18.2730326 47.3535591)
371483566,POINT (19.3980035 47.5295265)
371483567,POINT (19.2178992 47.3831341)
371483570,POINT (21.2796246 48.4221264)
371483572,POINT (19.5494805 47.5211077)
371483574,POINT (19.279776 47.4056972)
371483577,POINT (19.529026 47.5770236)
371483580,POINT (18.4154458 47.3161687)
371483589,POINT (19.5103089 47.5649658)
371483592,POINT (18.2787579 47.3250798)
371483595,POINT (19.5432738 47.2139014)
371483599,POINT (19.3912936 47.5245333)
371483605,POINT (19.2786625 48.0134815)
371483610,POINT (19.1141396 47.9771056)
371483613,POINT (17.8721998 47.2822668)
371483618,POINT (19.2267022 47.5489429)
371483622,POINT (18.8412455 48.03327)
371483625,POINT (18.7682056 47.922853)
371483628,POINT (19.1294844 48.0004031)
371483631,POINT (19.2590852 47.4002438)
371574993,POINT (18.4825217 46.9548873)
371574995,POINT (18.9064759 46.8801309)
371574996,POINT (18.3375086 46.8420964)
371574997,POINT (18.3996323 46.8453213)
371574998,POINT (18.7905109 47.0488298)
371574999,POINT (18.8670316 46.9116995)
371575000,POINT (18.9379676 47.3872868)
371575001,POINT (18.8279489 47.5480892)
371575002,POINT (18.628608 46.7693353)
371575003,POINT (18.9268268 47.2362998)
371575004,POINT (18.9355398 47.3555312)
371575007,POINT (18.521908 47.0273251)
371575009,POINT (19.0932412 47.4031564)
371575013,POINT (18.9821481 47.3636284)
371582435,POINT (17.6505803 47.6050541)
371582437,POINT (16.628125 47.4086676)
371582440,POINT (17.2795679 47.9359909)
371582442,POINT (16.80927 47.4044798)
371582445,POINT (17.5956116 47.5254611)
371582448,POINT (17.6120832 47.7220405)
371582451,POINT (17.3714684 47.870193)
371582453,POINT (18.7791207 46.9322341)
371582457,POINT (17.6890615 47.590117)
371582461,POINT (17.835651 47.5822728)
371582463,POINT (17.762515 47.5904868)
371582465,POINT (18.8454891 46.9573163)
371582468,POINT (18.5439205 46.8704509)
371582470,POINT (17.6053297 47.6216269)
371582474,POINT (17.8831594 47.5701141)
371582476,POINT (16.9057531 47.4437216)
371582479,POINT (17.7523554 47.576742)
371582481,POINT (17.5210642 47.6028946)
371582484,POINT (17.4192823 47.8959613)
371582487,POINT (16.6513817 47.4214519)
371582490,POINT (17.4036909 47.8877097)
371582493,POINT (16.7617195 47.4705514)
371582496,POINT (17.7201162 47.5576023)
371582499,POINT (16.9212215 47.3911835)
371582501,POINT (17.4656727 47.8621981)
371582504,POINT (17.5633345 47.7592205)
371582507,POINT (16.9734247 47.4291322)
371582509,POINT (18.2747073 46.9959135)
371582513,POINT (17.5814495 47.6359242)
371582515,POINT (16.8037449 47.4830786)
371582518,POINT (18.6667823 46.7152909)
371582522,POINT (18.477886 46.8200961)
371582524,POINT (17.5638628 47.5006661)
371582527,POINT (16.878425 47.3995427)
371582530,POINT (17.5748428 47.5843596)
371582533,POINT (18.2921534 46.8246961)
371582537,POINT (17.6386225 47.4911843)
371582540,POINT (17.6454389 47.6243733)
371582543,POINT (17.8691576 47.6475233)
371582545,POINT (18.6863861 46.930812)
371582549,POINT (18.2800822 46.8223142)
371590077,POINT (17.509382 46.3973612)
371590078,POINT (21.5351151 47.2268146)
371590080,POINT (17.0468661 46.8445074)
371590082,POINT (17.9063933 46.3721086)
371590083,POINT (17.9106361 47.6049285)
371590084,POINT (17.3848895 46.4079648)
371590086,POINT (18.1723718 47.5520353)
371590087,POINT (18.0825418 47.4857734)
371590088,POINT (17.4191638 46.5233607)
371590089,POINT (18.8291239 47.841366)
371590090,POINT (20.4080104 47.8576598)
371590091,POINT (17.5662395 46.1164366)
371590092,POINT (20.7834914 48.3446065)
371590093,POINT (17.4530003 46.3325703)
371590094,POINT (20.2636737 47.99084)
371590096,POINT (17.528161 46.0993779)
371590098,POINT (18.8176097 47.9362158)
371590099,POINT (18.9302299 46.1826906)
371590100,POINT (17.335329 46.4585147)
371590101,POINT (17.8956765 46.3209078)
371590102,POINT (18.8240611 47.9341779)
371590103,POINT (18.7837151 47.9776439)
371590104,POINT (17.7040058 46.0358509)
371590105,POINT (17.596828 46.4136053)
371590106,POINT (17.5959449 46.2852824)
371590107,POINT (17.6668232 46.1300113)
371590108,POINT (17.6517812 46.1977887)
371590109,POINT (17.9909469 46.3547574)
371590110,POINT (17.2740524 46.2621564)
371590111,POINT (17.2988512 46.5899972)
371590113,POINT (18.1731943 47.5328234)
371634146,POINT (18.6561439 47.5336696)
371636052,POINT (17.1748171 47.8529402)
371636054,POINT (17.2755639 47.8879175)
371636055,POINT (18.1131899 47.7467079)
371636058,POINT (17.4772331 47.7972814)
371636059,POINT (18.0271436 47.5023731)
371636061,POINT (18.0100639 47.4638444)
371636063,POINT (17.3341767 47.864874)
371636065,POINT (16.6682627 47.4433861)
371636068,POINT (17.2743923 47.8792088)
371636071,POINT (18.0874887 47.6815583)
371636073,POINT (17.4768171 47.3293165)
371636075,POINT (18.0046611 47.5121779)
371636076,POINT (17.6970822 46.4164993)
371636079,POINT (18.0952725 47.4527789)
371636082,POINT (17.4512419 47.4661183)
371636086,POINT (18.0999039 47.6550695)
371636088,POINT (17.2562075 47.8663812)
371636091,POINT (18.0760229 47.634791)
371636093,POINT (16.8599007 47.4011223)
371636094,POINT (18.1404293 47.5029126)
371636095,POINT (17.662408 46.3610879)
371636096,POINT (18.0648588 46.376709)
371636097,POINT (17.0732425 47.8372291)
371636098,POINT (17.9218489 47.508605)
371636099,POINT (17.7577297 46.320869)
371636100,POINT (18.070756 47.753535)
371636101,POINT (18.0123888 47.7104276)
371636102,POINT (18.0109883 46.4389175)
371744110,POINT (16.7196901 46.4858679)
371798312,POINT (16.9251527 47.5185577)
371798313,POINT (21.6636325 47.6414286)
371798316,POINT (21.6427016 47.5409019)
371798318,POINT (16.9043774 47.48713)
371798321,POINT (16.8350329 47.5583257)
371798323,POINT (16.7452266 47.5453285)
371798326,POINT (16.8912169 47.6570215)
371798330,POINT (17.6476673 46.1450688)
371798332,POINT (17.0223424 47.4920168)
371798334,POINT (17.0769193 47.6350762)
371798337,POINT (18.1399444 46.8076803)
371798339,POINT (16.7858615 47.5033169)
371798344,POINT (17.762831 46.6199159)
371798345,POINT (17.9264669 46.6488209)
371798346,POINT (19.1424714 47.4533213)
371798348,POINT (16.7671827 47.5871125)
371798351,POINT (17.972741 46.8356845)
371798352,POINT (21.62975 47.5266284)
371798353,POINT (21.6015909 47.5219649)
371798354,POINT (18.0233963 46.7938494)
371798355,POINT (17.3034393 46.690423)
371798356,POINT (16.8128904 47.5654081)
371798357,POINT (18.1623857 46.7989941)
371798358,POINT (17.6642846 46.0355687)
371798359,POINT (16.9053939 47.6070496)
371798360,POINT (17.7997369 46.3129548)
371798361,POINT (16.8645035 47.6357372)
371798364,POINT (21.6577387 47.5283981)
371798367,POINT (16.6864622 47.4501836)
371798370,POINT (16.8603507 47.6186318)
371798373,POINT (17.8806303 46.8525345)
371798375,POINT (17.8994539 46.8325854)
371798378,POINT (17.1222049 47.5941421)
371798381,POINT (16.7618996 47.497444)
371798384,POINT (16.9397317 47.6082673)
371798387,POINT (17.8403318 46.6932452)
371798390,POINT (17.7491623 46.0908699)
371798396,POINT (17.3496793 46.354715)
371798399,POINT (16.7714944 47.5653999)
371798402,POINT (16.6738548 47.4591172)
371798405,POINT (18.4539193 46.327398)
371798408,POINT (17.9727072 46.7310715)
371798412,POINT (17.0290173 47.4785021)
371798415,POINT (17.0765288 47.5754015)
371798418,POINT (17.7439256 46.7454216)
371798420,POINT (17.415172 47.5389002)
371798424,POINT (17.5117068 46.584375)
371798426,POINT (16.7378503 47.4831653)
371798427,POINT (17.5513592 46.0469611)
371798428,POINT (17.829365 46.3925894)
371798430,POINT (17.0214798 47.5509935)
371798431,POINT (17.6164507 46.2301336)
371798432,POINT (18.0313055 46.7307692)
371860167,POINT (16.6490555 46.5953064)
371901519,POINT (16.8148615 47.4634118)
371901520,POINT (22.4711505 48.0905905)
371901521,POINT (18.9847441 46.1152753)
371901522,POINT (19.5144509 48.1287166)
371901523,POINT (17.6685951 47.6474678)
371901524,POINT (17.2465968 47.6123589)
371901525,POINT (16.8064363 47.4234167)
371901526,POINT (19.6240636 48.0682166)
371901527,POINT (19.5767486 48.1264913)
371901528,POINT (17.6804637 46.7066263)
371901529,POINT (19.8063283 48.1023759)
371901530,POINT (19.4284568 48.0856649)
371901531,POINT (16.8847174 47.3811222)
371901532,POINT (19.6224841 48.2385616)
371901534,POINT (18.8793544 46.1426446)
371901535,POINT (19.6323188 48.1974797)
371901536,POINT (18.9938706 48.0488262)
371901537,POINT (19.6985101 48.0803005)
371901538,POINT (19.3872424 48.0250822)
371901539,POINT (19.602741 48.13777)
371901540,POINT (17.250436 47.6124061)
371901541,POINT (16.9173047 46.5918616)
371901542,POINT (17.3894791 47.6737521)
371901543,POINT (19.6607174 48.1182493)
371901544,POINT (19.52466 48.1352725)
371901545,POINT (17.6693552 47.6479134)
371901546,POINT (17.937965 46.5351206)
371901547,POINT (19.8560054 48.050635)
371901548,POINT (19.4117949 48.0768796)
371901549,POINT (16.712485 47.4293864)
371901550,POINT (19.659191 48.1190141)
371901551,POINT (19.8640748 48.1433937)
371901562,POINT (16.9357543 46.5547692)
371901567,POINT (17.6494388 46.6668813)
371901570,POINT (19.7141211 48.1106296)
371901577,POINT (17.1248059 46.4531184)
371901581,POINT (19.8982094 47.9881206)
371901582,POINT (19.5281686 48.1836124)
371901583,POINT (19.4262697 48.0549013)
371901584,POINT (19.5947297 48.2103132)
371901586,POINT (19.3486895 48.0634464)
371901591,POINT (19.3223367 48.0361988)
371901595,POINT (17.199015 47.6755065)
371901596,POINT (19.6994598 48.1630733)
371901597,POINT (19.7518579 48.1357792)
371901598,POINT (19.0909079 48.0068768)
371901599,POINT (19.6030958 48.0833918)
371901601,POINT (16.6956026 47.4893251)
371901603,POINT (19.6988678 47.9978341)
371901605,POINT (18.7974208 46.0187874)
371901608,POINT (21.6594515 48.3994725)
371901612,POINT (17.2481986 47.6908753)
371901616,POINT (19.1460773 48.0202997)
371901618,POINT (20.7105443 46.1730269)
371901620,POINT (19.8193945 48.0499186)
371901623,POINT (19.6394339 48.1820257)
371901625,POINT (16.7802928 47.4288999)
371901628,POINT (19.4968087 48.1092745)
371901634,POINT (19.5175426 48.0821753)
371901638,POINT (18.9333118 46.1335455)
371901644,POINT (19.0538519 48.0503662)
371901647,POINT (19.5886657 46.2180733)
371901650,POINT (19.208604 47.4299667)
371963179,POINT (20.2919347 47.9361157)
371963181,POINT (18.9161961 46.5273565)
371963188,POINT (17.3447966 47.6768061)
371963191,POINT (16.992032 46.541277)
371963193,POINT (19.0892781 46.4585836)
371963195,POINT (20.2060462 46.8038377)
371963197,POINT (19.6849588 48.0714551)
371963199,POINT (17.2022291 47.6065864)
371963202,POINT (17.370785 47.6912655)
371963204,POINT (17.7377557 47.6945355)
371963206,POINT (19.0537184 46.5127128)
371963208,POINT (19.9179667 47.9778967)
371963210,POINT (19.6917925 47.1169648)
371963212,POINT (17.3005048 47.5980996)
371963214,POINT (19.0962821 46.5092791)
371963216,POINT (18.9962021 46.6432308)
371963219,POINT (19.8942087 48.0553613)
371963220,POINT (20.4821164 47.8562245)
371963222,POINT (19.2647187 46.7146482)
